candidate_id,rank,score,reasoning
CAND_0047632,187,0.13783268792418313,"Mobile Developer with 4.3 years of experience at TCS, specializing in applied ML (MLflow); experienced in backend infrastructure (SQL); strong semantic alignment to the JD (esp. experience trajectory); features active GitHub presence and good recruiter responsiveness; high recruiter demand. Note:."
CAND_0076027,188,0.13029955482269998,"Data Engineer with 6.0 years of experience at Mphasis, specializing in applied ML (MLOps); strong semantic alignment to the JD (esp. experience trajectory); features active GitHub presence and good recruiter responsiveness; high recruiter demand, reliable follow-through. Note: candidate has not."
CAND_0089641,189,0.11547235429790671,Software Engineer with 7.8 years of experience at Zomato; moderate semantic fit to the JD; high recruiter demand. Minor data-quality flag (synthetic).
CAND_0076516,190,0.10222008275347509,"Cloud Engineer with 9.2 years of experience at Zomato; moderate semantic fit to the JD; high recruiter demand, reliable follow-through."
CAND_0057383,191,0.09850705249037708,Full Stack Developer with 7.9 years of experience at Infosys; experienced in backend infrastructure (Kafka); moderate semantic fit to the JD; features active GitHub presence; high recruiter demand.
CAND_0020427,192,0.09159373619876274,"Software Engineer with 9.6 years of experience at Capgemini, specializing in applied ML (HTML); experienced in backend infrastructure (Airflow); strong semantic alignment to the JD (esp. experience trajectory); high recruiter demand. Note: candidate has not actively seeking new roles. Minor."
CAND_0037551,193,0.08529239946693484,"Graphic Designer with 10.1 years of experience at Initech, specializing in vector search and RAG (Vector Search); strong semantic alignment to the JD (esp. experience trajectory); features good recruiter responsiveness; high recruiter demand. Note: candidate has not actively seeking new roles."
CAND_0026480,194,0.0821521881331937,"Operations Manager with 7.1 years of experience at Infosys, specializing in vector search and RAG (FAISS, Vector Search); strong semantic alignment to the JD (esp. experience trajectory); features active GitHub presence and good recruiter responsiveness; high recruiter demand. Note: candidate has a."
CAND_0040449,195,0.07957313649242413,"Marketing Manager with 8.8 years of experience at TCS, specializing in vector search and RAG (FAISS, Vector Search); experienced in backend infrastructure (Kafka); strong semantic alignment to the JD (esp. experience trajectory); high recruiter demand. Note: candidate has not actively seeking new."
CAND_0094337,196,0.07671957656979923,Cloud Engineer with 5.4 years of experience at Tech Mahindra; strong semantic alignment to the JD (esp. experience trajectory); features good recruiter responsiveness; high recruiter demand. Note: candidate has a long 120-day notice period and is not actively seeking new roles. Minor data-quality.
CAND_0018716,197,0.07541453782204269,"Frontend Engineer with 9.7 years of experience at HCL, specializing in applied ML (HTML); strong semantic alignment to the JD (esp. experience trajectory); features good recruiter responsiveness. Minor data-quality flag (synthetic)."
CAND_0085406,198,0.07150400559284868,"Frontend Engineer with 4.5 years of experience at Wipro; experienced in backend infrastructure (Spark, Airflow); strong semantic alignment to the JD (esp. experience trajectory). Note: candidate has not actively seeking new roles. Minor data-quality flag (synthetic)."
CAND_0077215,199,0.07130553628978958,.NET Developer with 8.9 years of experience at HCL; experienced in backend infrastructure (Spark); moderate semantic fit to the JD; high recruiter demand. Minor data-quality flag (synthetic).
CAND_0034203,200,0.07119527043732879,"Frontend Engineer with 5.6 years of experience at Mindtree, specializing in applied ML (PyTorch); strong semantic alignment to the JD (esp. experience trajectory); features active GitHub presence; high recruiter demand. Note: candidate has not actively seeking new roles."
CAND_0064746,201,0.06890842232560347,"Graphic Designer with 10.9 years of experience at Wipro, specializing in vector search and RAG (Vector Search, FAISS); strong semantic alignment to the JD (esp. skills). Note: candidate has a long 120-day notice period and is not actively seeking new roles. Minor data-quality flag (synthetic)."
CAND_0067252,202,0.06784368856520304,"Java Developer with 7.9 years of experience at Initech, specializing in applied ML (HTML); moderate semantic fit to the JD; high recruiter demand."
CAND_0098162,203,0.06400900238747675,Cloud Engineer with 9.8 years of experience at Dunder Mifflin; experienced in backend infrastructure (SQL); strong semantic alignment to the JD (esp. experience trajectory); features good recruiter responsiveness; high recruiter demand. Note: candidate has not actively seeking new roles. Minor.
CAND_0031540,204,0.06387561977800553,"Project Manager with 5.3 years of experience at Wayne Enterprises, specializing in vector search and RAG (Vector Search, Pinecone); experienced in backend infrastructure (Spark); strong semantic alignment to the JD (esp. skills); features good recruiter responsiveness; high recruiter demand. Note:."
CAND_0003974,205,0.06109146673528457,DevOps Engineer with 4.3 years of experience at Capgemini; moderate semantic fit to the JD. Note: candidate has a long 120-day notice period and is not actively seeking new roles. Minor data-quality flag (synthetic).
CAND_0075010,206,0.05889484673620678,"Operations Manager with 9.4 years of experience at Wayne Enterprises, specializing in vector search and RAG (Vector Search, FAISS); experienced in backend infrastructure (Kafka, SQL); strong semantic alignment to the JD (esp. skills); features good recruiter responsiveness; high recruiter demand."
CAND_0073482,207,0.05526763368789488,"Cloud Engineer with 3.9 years of experience at Mphasis, specializing in applied ML (PyTorch); strong semantic alignment to the JD (esp. experience trajectory); high recruiter demand. Note: candidate has not actively seeking new roles. Minor data-quality flag (synthetic)."
CAND_0091884,208,0.049030377413507305,"Accountant with 5.5 years of experience at Stark Industries, specializing in vector search and RAG (RAG, Vector Search); strong semantic alignment to the JD (esp. skills). Note: candidate has not actively seeking new roles."
CAND_0010757,209,0.04569675921058267,"Mechanical Engineer with 3.4 years of experience at Wipro, specializing in vector search and RAG (FAISS, Vector Search); strong semantic alignment to the JD (esp. experience trajectory); features good recruiter responsiveness; high recruiter demand. Note: candidate has not actively seeking new."
CAND_0036154,210,0.04422689246147102,Frontend Engineer with 4.5 years of experience at Globex Inc; moderate semantic fit to the JD; features good recruiter responsiveness; high recruiter demand. Note: candidate has not actively seeking new roles. Minor data-quality flag (synthetic).
CAND_0009535,211,0.043597881449821727,"Customer Support with 9.2 years of experience at Initech, specializing in vector search and RAG (RAG); experienced in backend infrastructure (Airflow); strong semantic alignment to the JD (esp. experience trajectory). Note: candidate has not actively seeking new roles."
CAND_0015708,212,0.042670652870517786,"Accountant with 14.0 years of experience at Wipro, specializing in vector search and RAG (Pinecone, RAG); moderate semantic fit to the JD. Note: candidate has a long 120-day notice period and is not actively seeking new roles."
CAND_0017732,213,0.04137475767991826,"Business Analyst with 5.5 years of experience at Infosys, specializing in vector search and RAG (Vector Search, FAISS); experienced in backend infrastructure (Kafka); moderate semantic fit to the JD; features active GitHub presence; high recruiter demand. Note: candidate has not actively seeking."
CAND_0097077,214,0.038732384816116246,"Customer Support with 5.6 years of experience at Initech, specializing in vector search and RAG (Pinecone, Vector Search); strong semantic alignment to the JD (esp. experience trajectory); high recruiter demand. Minor data-quality flag (synthetic)."
CAND_0020140,215,0.03513871227522487,"Customer Support with 9.8 years of experience at TCS, specializing in vector search and RAG (Pinecone, RAG); strong semantic alignment to the JD (esp. experience trajectory); reliable follow-through. Note: candidate has a long 120-day notice period."
CAND_0083689,216,0.03340567431040731,"Business Analyst with 7.5 years of experience at Globex Inc, specializing in vector search and RAG (Pinecone, Vector Search); experienced in backend infrastructure (Airflow); moderate semantic fit to the JD; features active GitHub presence. Note: candidate has not actively seeking new roles."
CAND_0009058,217,0.03175757284552534,"Civil Engineer with 10.1 years of experience at Globex Inc, specializing in vector search and RAG (RAG); strong semantic alignment to the JD (esp. experience trajectory). Note: candidate has not actively seeking new roles."
CAND_0036820,218,0.03058631860066163,"Customer Support with 3.3 years of experience at Hooli, specializing in vector search and RAG (FAISS, Pinecone); experienced in backend infrastructure (Airflow); strong semantic alignment to the JD (esp. skills). Note: candidate has not actively seeking new roles."
CAND_0039691,219,0.02919624539972748,"Business Analyst with 9.1 years of experience at Pied Piper, specializing in vector search and RAG (Vector Search, FAISS); strong semantic alignment to the JD (esp. skills). Minor data-quality flag (synthetic)."
CAND_0086755,220,0.028111494929581014,"QA Engineer with 4.7 years of experience at Accenture; strong semantic alignment to the JD (esp. experience trajectory); high recruiter demand, reliable follow-through. Note: candidate has not actively seeking new roles. Minor data-quality flag (synthetic)."
CAND_0006508,221,0.026259511054813386,"Operations Manager with 3.0 years of experience at Dunder Mifflin, specializing in vector search and RAG (FAISS, Pinecone); experienced in backend infrastructure (Spark, Kafka); strong semantic alignment to the JD (esp. skills); high recruiter demand. Note: candidate has not actively seeking new."
CAND_0091083,222,0.025410220819184082,"Graphic Designer with 10.1 years of experience at Infosys, specializing in vector search and RAG (Pinecone, Vector Search); experienced in backend infrastructure (Kafka); strong semantic alignment to the JD (esp. skills); features active GitHub presence; high recruiter demand. Note: candidate has."
CAND_0041406,223,0.024917563083668652,Accountant with 5.1 years of experience at Wipro; experienced in backend infrastructure (PostgreSQL); moderate semantic fit to the JD; features active GitHub presence and good recruiter responsiveness; high recruiter demand. Note: candidate has not actively seeking new roles.
CAND_0094791,224,0.018855737108351964,Mechanical Engineer with 13.2 years of experience at Globex Inc; experienced in backend infrastructure (Spark); moderate semantic fit to the JD; features active GitHub presence and good recruiter responsiveness; high recruiter demand. Note: candidate has not actively seeking new roles.
CAND_0028806,225,0.01380894481603477,"Customer Support with 13.6 years of experience at Stark Industries, specializing in applied ML (BentoML); experienced in backend infrastructure (SQL); moderate semantic fit to the JD; high recruiter demand. Note: candidate has a long 120-day notice period and is not actively seeking new roles."
CAND_0064644,226,0.011881340631739522,Customer Support with 10.6 years of experience at Infosys; experienced in backend infrastructure (PostgreSQL); moderate semantic fit to the JD; features good recruiter responsiveness; high recruiter demand. Minor data-quality flag (synthetic).
CAND_0011734,227,0.0108669927718662,Civil Engineer with 9.3 years of experience at Wayne Enterprises; moderate semantic fit to the JD; features good recruiter responsiveness; high recruiter demand. Minor data-quality flag (synthetic).
CAND_0062260,228,0.00938740042166023,Operations Manager with 7.1 years of experience at Wayne Enterprises; experienced in backend infrastructure (SQL); moderate semantic fit to the JD. Minor data-quality flag (synthetic).
CAND_0022319,229,0.009382296578204717,HR Manager with 9.3 years of experience at Wayne Enterprises; moderate semantic fit to the JD; high recruiter demand. Minor data-quality flag (synthetic).
CAND_0042125,230,0.008477170633120475,"Business Analyst with 11.1 years of experience at Wipro; experienced in backend infrastructure (Kafka, PostgreSQL); moderate semantic fit to the JD; features good recruiter responsiveness; high recruiter demand. Note: candidate has a long 120-day notice period. Minor data-quality flag (synthetic)."
CAND_0073220,231,0.008359318558172445,"HR Manager with 8.8 years of experience at TCS, specializing in applied ML (HTML); experienced in backend infrastructure (SQL); strong semantic alignment to the JD (esp. experience trajectory); features active GitHub presence and good recruiter responsiveness; high recruiter demand, reliable."
CAND_0048562,232,0.00827736365559465,Marketing Manager with 14.6 years of experience at Stark Industries; moderate semantic fit to the JD; features good recruiter responsiveness; high recruiter demand. Note: candidate has a long 150-day notice period and is not actively seeking new roles.
CAND_0054153,233,0.007928558345039496,"Civil Engineer with 5.1 years of experience at Hooli; experienced in backend infrastructure (PostgreSQL, Airflow); moderate semantic fit to the JD; features good recruiter responsiveness; high recruiter demand. Note: candidate has a long 150-day notice period and is not actively seeking new roles.."
CAND_0006851,234,0.007557978121965167,Mechanical Engineer with 11.9 years of experience at Pied Piper; moderate semantic fit to the JD; features good recruiter responsiveness. Note: candidate has a long 150-day notice period. Minor data-quality flag (synthetic).
CAND_0072369,235,0.007116942123242343,Content Writer with 11.1 years of experience at Pied Piper; experienced in backend infrastructure (Spark); strong semantic alignment to the JD (esp. experience trajectory). Note: candidate has not actively seeking new roles. Minor data-quality flag (synthetic).
CAND_0030937,236,0.007090484434852746,Project Manager with 3.8 years of experience at Wipro; experienced in backend infrastructure (SQL); moderate semantic fit to the JD. Minor data-quality flag (synthetic).
CAND_0024244,237,0.006789752945589608,Operations Manager with 13.3 years of experience at Wayne Enterprises; experienced in backend infrastructure (PostgreSQL); moderate semantic fit to the JD. Note: candidate has a long 150-day notice period and is not actively seeking new roles. Minor data-quality flag (synthetic).
CAND_0008008,238,0.006671553972960092,Business Analyst with 4.0 years of experience at Wipro; moderate semantic fit to the JD; features active GitHub presence and good recruiter responsiveness; high recruiter demand. Note: candidate has not actively seeking new roles.
CAND_0053511,239,0.006528334712842106,Mechanical Engineer with 12.1 years of experience at Initech; experienced in backend infrastructure (Airflow); strong semantic alignment to the JD (esp. experience trajectory); features good recruiter responsiveness; high recruiter demand. Minor data-quality flag (synthetic).
CAND_0050918,240,0.006392107158571616,Marketing Manager with 10.6 years of experience at Wipro; experienced in backend infrastructure (SQL); moderate semantic fit to the JD; features good recruiter responsiveness; high recruiter demand. Note: candidate has not actively seeking new roles. Minor data-quality flag (synthetic).
CAND_0003621,241,0.005165741104359425,"Graphic Designer with 14.5 years of experience at Wayne Enterprises, specializing in applied ML (HTML); moderate semantic fit to the JD; high recruiter demand. Note: candidate has a long 120-day notice period and is not actively seeking new roles."
CAND_0010447,242,0.00509465162229688,"Civil Engineer with 7.7 years of experience at Hooli, specializing in applied ML (HTML); experienced in backend infrastructure (PostgreSQL); moderate semantic fit to the JD; features good recruiter responsiveness; high recruiter demand. Minor data-quality flag (synthetic)."
CAND_0081512,243,0.004185902352220744,Accountant with 7.2 years of experience at Acme Corp; moderate semantic fit to the JD; features good recruiter responsiveness; high recruiter demand. Note: candidate has not actively seeking new roles.
CAND_0088940,244,0.0039016066537252885,Customer Support with 12.3 years of experience at Acme Corp; moderate semantic fit to the JD; high recruiter demand. Note: candidate has not actively seeking new roles. Minor data-quality flag (synthetic).
CAND_0078474,245,0.0038983561469416493,HR Manager with 7.8 years of experience at TCS; experienced in backend infrastructure (PostgreSQL); moderate semantic fit to the JD; features good recruiter responsiveness.
CAND_0006733,246,0.0038674479350696176,HR Manager with 11.6 years of experience at Initech; experienced in backend infrastructure (Kafka); moderate semantic fit to the JD; features active GitHub presence; high recruiter demand. Note: candidate has not actively seeking new roles.
CAND_0096618,247,0.00380151346009043,HR Manager with 11.9 years of experience at Pied Piper; experienced in backend infrastructure (Spark); strong semantic alignment to the JD (esp. experience trajectory); high recruiter demand. Note: candidate has a long 150-day notice period and is not actively seeking new roles. Minor data-quality.
CAND_0025553,248,0.0036681294887896394,"Marketing Manager with 5.4 years of experience at Stark Industries, specializing in applied ML (BentoML); experienced in backend infrastructure (Kafka); moderate semantic fit to the JD. Note: candidate has not actively seeking new roles."
CAND_0080875,249,0.0036360443247817785,HR Manager with 5.2 years of experience at Acme Corp; strong semantic alignment to the JD (esp. experience trajectory); features good recruiter responsiveness; high recruiter demand. Note: candidate has not actively seeking new roles. Minor data-quality flag (synthetic).
CAND_0081217,250,0.003612327416564951,Mechanical Engineer with 6.8 years of experience at Infosys; experienced in backend infrastructure (Spark); strong semantic alignment to the JD (esp. experience trajectory); features active GitHub presence; high recruiter demand. Note: candidate has not actively seeking new roles.
CAND_0010180,251,0.003349996281012586,Mechanical Engineer with 7.6 years of experience at TCS; experienced in backend infrastructure (SQL); moderate semantic fit to the JD; high recruiter demand. Note: candidate has a long 150-day notice period and is not actively seeking new roles. Minor data-quality flag (synthetic).
CAND_0048414,252,0.0031856962752059817,"Customer Support with 13.9 years of experience at Hooli, specializing in applied ML (HTML); experienced in backend infrastructure (SQL, Spark); moderate semantic fit to the JD; high recruiter demand. Minor data-quality flag (synthetic)."
CAND_0065237,253,0.0031441952932710565,Business Analyst with 3.3 years of experience at TCS; experienced in backend infrastructure (PostgreSQL); moderate semantic fit to the JD; features good recruiter responsiveness; high recruiter demand.
CAND_0019408,254,0.003053516204305734,"Graphic Designer with 7.4 years of experience at Acme Corp; experienced in backend infrastructure (PostgreSQL, SQL); moderate semantic fit to the JD; features good recruiter responsiveness; high recruiter demand. Note: candidate has a long 120-day notice period and is not actively seeking new roles."
CAND_0038694,255,0.0030211300784010885,Graphic Designer with 3.6 years of experience at Hooli; moderate semantic fit to the JD. Note: candidate has not actively seeking new roles. Minor data-quality flag (synthetic).
CAND_0034558,256,0.0028709898401211055,Operations Manager with 12.3 years of experience at Acme Corp; moderate semantic fit to the JD; features good recruiter responsiveness. Note: candidate has not actively seeking new roles.
CAND_0097838,257,0.0028683578415533424,Project Manager with 10.1 years of experience at Acme Corp; experienced in backend infrastructure (Spark); strong semantic alignment to the JD (esp. experience trajectory). Note: candidate has a long 120-day notice period.
CAND_0033908,258,0.002772156087461939,Mechanical Engineer with 6.6 years of experience at Wayne Enterprises; moderate semantic fit to the JD; features active GitHub presence. Note: candidate has not actively seeking new roles. Minor data-quality flag (synthetic).
CAND_0077061,259,0.0026931237302452527,Graphic Designer with 10.0 years of experience at Globex Inc; experienced in backend infrastructure (PostgreSQL); moderate semantic fit to the JD; high recruiter demand. Note: candidate has a long 150-day notice period and is not actively seeking new roles.
CAND_0065625,260,0.0025777383706297656,"Project Manager with 6.6 years of experience at Globex Inc; experienced in backend infrastructure (SQL, PostgreSQL); moderate semantic fit to the JD; high recruiter demand. Minor data-quality flag (synthetic)."
CAND_0019721,261,0.002546616179667113,"Civil Engineer with 9.4 years of experience at Globex Inc, specializing in applied ML (HTML); moderate semantic fit to the JD; high recruiter demand, reliable follow-through. Note: candidate has not actively seeking new roles."
CAND_0079507,262,0.002438304614224488,Mechanical Engineer with 13.7 years of experience at Stark Industries; strong semantic alignment to the JD (esp. experience trajectory); features good recruiter responsiveness. Note: candidate has a long 120-day notice period and is not actively seeking new roles.
CAND_0070129,263,0.0019981611486005317,Project Manager with 10.6 years of experience at Stark Industries; strong semantic alignment to the JD (esp. experience trajectory); features good recruiter responsiveness; high recruiter demand. Note: candidate has not actively seeking new roles. Minor data-quality flag (synthetic).
CAND_0084438,264,0.0018508078876033741,Content Writer with 11.0 years of experience at Pied Piper; strong semantic alignment to the JD (esp. experience trajectory); high recruiter demand. Note: candidate has not actively seeking new roles.
CAND_0094218,265,0.0014147283187580292,Mechanical Engineer with 5.6 years of experience at Stark Industries; experienced in backend infrastructure (PostgreSQL); moderate semantic fit to the JD; features good recruiter responsiveness; high recruiter demand.
CAND_0050828,266,0.0014107918468071275,Customer Support with 9.3 years of experience at Dunder Mifflin; moderate semantic fit to the JD; features good recruiter responsiveness; high recruiter demand. Note: candidate has a long 150-day notice period and is not actively seeking new roles.
CAND_0069834,267,0.0013902144631781296,Sales Executive with 8.9 years of experience at Pied Piper; experienced in backend infrastructure (PostgreSQL); moderate semantic fit to the JD.
CAND_0054624,268,0.001368363334919329,"Project Manager with 13.3 years of experience at Dunder Mifflin; experienced in backend infrastructure (PostgreSQL, Spark); moderate semantic fit to the JD; features good recruiter responsiveness; high recruiter demand. Note: candidate has not actively seeking new roles."
CAND_0098432,269,0.0012927294061166599,Customer Support with 9.9 years of experience at Infosys; experienced in backend infrastructure (SQL); moderate semantic fit to the JD. Note: candidate has a long 120-day notice period.
CAND_0005189,270,0.001268854399473662,Civil Engineer with 14.7 years of experience at Infosys; experienced in backend infrastructure (SQL); moderate semantic fit to the JD; features good recruiter responsiveness; high recruiter demand. Note: candidate has not actively seeking new roles. Minor data-quality flag (synthetic).
CAND_0068799,271,0.001259741267293021,"Business Analyst with 5.5 years of experience at Globex Inc; experienced in backend infrastructure (Kafka, SQL); moderate semantic fit to the JD; features good recruiter responsiveness. Note: candidate has not actively seeking new roles."
CAND_0060924,272,0.0011380258464109576,"Marketing Manager with 8.0 years of experience at Infosys; experienced in backend infrastructure (PostgreSQL, Kafka); moderate semantic fit to the JD; high recruiter demand. Note: candidate has not actively seeking new roles."
CAND_0048073,273,0.0011379133222096413,Sales Executive with 14.6 years of experience at Initech; experienced in backend infrastructure (PostgreSQL); moderate semantic fit to the JD; features good recruiter responsiveness. Note: candidate has not actively seeking new roles.
CAND_0071990,274,0.0011325655140859178,Accountant with 11.8 years of experience at Wipro; experienced in backend infrastructure (SQL); moderate semantic fit to the JD. Note: candidate has a long 150-day notice period. Minor data-quality flag (synthetic).
CAND_0029885,275,0.0010164208435237813,"Project Manager with 8.7 years of experience at Stark Industries; experienced in backend infrastructure (SQL, Airflow); moderate semantic fit to the JD. Note: candidate has not actively seeking new roles."
CAND_0004994,276,0.0009423834251690824,Graphic Designer with 10.0 years of experience at Wipro; experienced in backend infrastructure (PostgreSQL); moderate semantic fit to the JD. Note: candidate has a long 120-day notice period and is not actively seeking new roles.
CAND_0068962,277,0.0008987446483304183,"HR Manager with 14.1 years of experience at Globex Inc; experienced in backend infrastructure (SQL, Airflow); moderate semantic fit to the JD. Note: candidate has a long 150-day notice period and is not actively seeking new roles. Minor data-quality flag (synthetic)."
CAND_0056206,278,0.000804973541475485,"Graphic Designer with 6.7 years of experience at Stark Industries; experienced in backend infrastructure (PostgreSQL, Kafka); moderate semantic fit to the JD. Note: candidate has not actively seeking new roles."
CAND_0054249,279,0.0007859920141317693,Accountant with 9.3 years of experience at Wipro; moderate semantic fit to the JD; high recruiter demand.
CAND_0067714,280,0.0007097993170378515,Mechanical Engineer with 14.6 years of experience at Wipro; moderate semantic fit to the JD; high recruiter demand. Note: candidate has not actively seeking new roles.
CAND_0035438,281,0.0006620618199841537,"Business Analyst with 3.1 years of experience at Initech; experienced in backend infrastructure (SQL, PostgreSQL); moderate semantic fit to the JD. Note: candidate has not actively seeking new roles."
CAND_0016265,282,0.0006154390684114128,Sales Executive with 14.7 years of experience at Initech; moderate semantic fit to the JD.
CAND_0066186,283,0.0005520261815129794,"Sales Executive with 10.8 years of experience at Dunder Mifflin; experienced in backend infrastructure (Spark, Airflow); moderate semantic fit to the JD. Note: candidate has a long 150-day notice period and is not actively seeking new roles."
CAND_0012486,284,0.00037807520899620236,HR Manager with 14.2 years of experience at TCS; moderate semantic fit to the JD. Note: candidate has not actively seeking new roles.
CAND_0025392,285,0.0003641373170996755,Accountant with 9.0 years of experience at Stark Industries; experienced in backend infrastructure (PostgreSQL); moderate semantic fit to the JD; features good recruiter responsiveness; high recruiter demand. Note: candidate has not actively seeking new roles.
CAND_0041393,286,0.0003561714647510816,"Civil Engineer with 9.9 years of experience at TCS; experienced in backend infrastructure (Kafka, PostgreSQL); moderate semantic fit to the JD; high recruiter demand. Note: candidate has not actively seeking new roles. Minor data-quality flag (synthetic)."
CAND_0050760,287,0.0002998223008257631,Content Writer with 11.2 years of experience at Wipro; moderate semantic fit to the JD; features active GitHub presence; high recruiter demand. Minor data-quality flag (synthetic).
CAND_0099319,288,0.00027798374734867945,Business Analyst with 13.2 years of experience at Wipro; moderate semantic fit to the JD. Note: candidate has not actively seeking new roles.
CAND_0049088,289,0.0002196804777643957,Accountant with 10.3 years of experience at Wayne Enterprises; experienced in backend infrastructure (PostgreSQL); moderate semantic fit to the JD; features good recruiter responsiveness; high recruiter demand. Note: candidate has not actively seeking new roles.
CAND_0047527,290,0.0002119915668378513,Sales Executive with 13.2 years of experience at Wayne Enterprises; moderate semantic fit to the JD. Note: candidate has not actively seeking new roles.
CAND_0046022,291,0.00018827165358496396,HR Manager with 11.7 years of experience at Globex Inc; experienced in backend infrastructure (Spark); strong semantic alignment to the JD (esp. experience trajectory). Note: candidate has not actively seeking new roles.
CAND_0060105,292,0.00014680557093719782,Business Analyst with 10.7 years of experience at Hooli; moderate semantic fit to the JD; high recruiter demand. Note: candidate has not actively seeking new roles. Minor data-quality flag (synthetic).
CAND_0071882,293,0.0,Customer Support with 14.9 years of experience at Acme Corp; experienced in backend infrastructure (Spark); moderate semantic fit to the JD. Note: candidate has not actively seeking new roles.
